Mês/Ano,Ação Orçamentária,Programa Orçamentário,Função,Tipo de Favorecido,UF,Município,Valor Transferido,
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,GUAMARÉ,"R$ 116.308,40",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,PASSA E FICA,"R$ 58.018,60",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,BENTO FERNANDES,"R$ 19.032,00",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SÃO JOÃO DO SABUGI,"R$ 16.467,60",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,LUÍS GOMES,"R$ 8.904,48",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,JARDIM DO SERIDÓ,"R$ 4.715,40",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,AÇU,"R$ 27.338,96",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Estadual ou do Distrito Federal,RN,NATAL,"R$ 4.814.506,00",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,CORONEL EZEQUIEL,"R$ 21.961,20",EDUCACAO
11/2018,12KV - IMPLANTACAO E ADEQUACAO DE ESTRUTURAS ESPORTIVAS ESCOLARES,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,BREJINHO,"R$ 30.405,90",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,BARAÚNA,"R$ 85.762,60",EDUCACAO
11/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,ALTO DO RODRIGUES,"R$ 5.430,00",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SÃO FERNANDO,"R$ 13.341,20",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SÃO PEDRO,"R$ 7.882,49",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,BARCELONA,"R$ 39.269,00",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,CARNAÚBA DOS DANTAS,"R$ 2.254,50",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SERRINHA,"R$ 30.869,80",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,PILÕES,"R$ 10.173,60",EDUCACAO
11/2018,"20RQ - PRODUCAO, AQUISICAO E DISTRIBUICAO DE LIVROS E MATERIAIS DIDATICOS E PEDAGOGICOS PARA EDUCACAO BASICA",EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,BARCELONA,"R$ 98.070,00",EDUCACAO
11/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,NATAL,"R$ 4.266,00",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,RIO DO FOGO,"R$ 53.079,20",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,NÍSIA FLORESTA,"R$ 48.064,94",EDUCACAO
11/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,VÁRZEA,"R$ 500,00",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,JANDAÍRA,"R$ 5.398,94",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,PENDÊNCIAS,"R$ 3.980,92",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,CAICÓ,"R$ 7.510,51",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,CANGUARETAMA,"R$ 148.130,60",EDUCACAO
11/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,BODÓ,"R$ 2.020,00",EDUCACAO
11/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,PENDÊNCIAS,"R$ 7.620,00",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,GOVERNADOR DIX-SEPT ROSADO,"R$ 31.968,60",EDUCACAO
11/2018,20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,JAPI,"R$ 379.800,00",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,FERNANDO PEDROZA,"R$ 8.550,40",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,VENHA-VER,"R$ 10.099,52",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,BAÍA FORMOSA,"R$ 3.218,04",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,PARANÁ,"R$ 3.854,80",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,JARDIM DE ANGICOS,"R$ 18.247,00",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,FRUTUOSO GOMES,"R$ 2.127,95",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,NOVA CRUZ,"R$ 145.684,60",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SÃO RAFAEL,"R$ 23.827,00",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,ALMINO AFONSO,"R$ 2.250,46",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,RIACHO DA CRUZ,"R$ 15.630,40",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SÃO PAULO DO POTENGI,"R$ 9.171,30",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,PORTO DO MANGUE,"R$ 6.465,44",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,TIBAU DO SUL,"R$ 18.524,90",EDUCACAO
11/2018,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,LAGOA SALGADA,"R$ 8.586,11",EDUCACAO
11/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,JUNDIÁ,"R$ 820,00",EDUCACAO
11/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SÃO FERNANDO,"R$ 1.590,00",EDUCACAO
11/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,VÁRZEA,"R$ 14.383,60",EDUCACAO
12/2018,00OW - APOIO A MANUTENCAO DA EDUCACAO INFANTIL,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,NATAL,"R$ 320.946,08",EDUCACAO
12/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,CARAÚBAS,"R$ 3.307,60",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,EXTREMOZ,"R$ 19.584,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO RAFAEL,"R$ 17.912,80",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,DOUTOR SEVERIANO,"R$ 95.004,00",EDUCACAO
12/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,BREJINHO,"R$ 1.065,00",EDUCACAO
12/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,PARANÁ,"R$ 1.420,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,BODÓ,"R$ 7.066,80",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO FERNANDO,"R$ 16.866,00",EDUCACAO
12/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,LAGOA NOVA,"R$ 2.272,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,GOVERNADOR DIX-SEPT ROSADO,"R$ 1.460,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,PORTALEGRE,"R$ 2.424,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO TOMÉ,"R$ 1.038,00",EDUCACAO
12/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,CORONEL EZEQUIEL,"R$ 4.629,20",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,DOUTOR SEVERIANO,"R$ 14.546,80",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,BARAÚNA,"R$ 114.552,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,TIBAU,"R$ 10.171,00",EDUCACAO
12/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,AREIA BRANCA,"R$ 3.408,00",EDUCACAO
12/2018,20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO VICENTE,"R$ 44.200,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,LAGOA DE PEDRAS,"R$ 8.154,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO MIGUEL,"R$ 73.575,00",EDUCACAO
12/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SANTANA DO MATOS,"R$ 4.970,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,FERNANDO PEDROZA,"R$ 22.473,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,GOVERNADOR DIX-SEPT ROSADO,"R$ 16.452,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,VIÇOSA,"R$ 19.647,00",EDUCACAO
12/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,ANTÔNIO MARTINS,"R$ 837,80",EDUCACAO
12/2018,20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,MOSSORÓ,"R$ 95.402,43",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SANTO ANTÔNIO,"R$ 30.180,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,LAGOA DE PEDRAS,"R$ 13.950,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,JARDIM DO SERIDÓ,"R$ 16.379,40",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO MIGUEL DO GOSTOSO,"R$ 11.268,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO JOÃO DO SABUGI,"R$ 11.268,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO JOÃO DO SABUGI,"R$ 9.647,40",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,BOM JESUS,"R$ 11.268,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,CARNAUBAIS,"R$ 17.351,80",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,BREJINHO,"R$ 16.902,00",EDUCACAO
12/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,IPANGUAÇU,"R$ 6.972,20",EDUCACAO
12/2018,20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,TIMBAÚBA DOS BATISTAS,"R$ 226.550,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,ESPÍRITO SANTO,"R$ 16.902,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,CERRO CORÁ,"R$ 16.272,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,PARANÁ,"R$ 28.000,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,RIACHO DA CRUZ,"R$ 22.356,00",EDUCACAO
12/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,PEDRO AVELINO,"R$ 2.261,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,TRIUNFO POTIGUAR,"R$ 9.497,80",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO GONÇALO DO AMARANTE,"R$ 16.678,60",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,PAU DOS FERROS,"R$ 16.254,00",EDUCACAO
12/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,IELMO MARINHO,"R$ 13.944,40",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,JANDUÍS,"R$ 20.556,00",EDUCACAO
12/2018,0509 - APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA,QUALIDADE NA ESCOLA,12 - Educação,Administração Pública Municipal,RN,TABOLEIRO GRANDE,"R$ 627.271,44",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,JOÃO CÂMARA,"R$ 16.884,00",EDUCACAO
12/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,CAIÇARA DO NORTE,"R$ 6.006,60",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,CAMPO REDONDO,"R$ 16.902,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,GUAMARÉ,"R$ 104.796,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,BARAÚNA,"R$ 20.394,00",EDUCACAO
12/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,OURO BRANCO,"R$ 5.698,00",EDUCACAO
12/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,TOUROS,"R$ 2.130,00",EDUCACAO
12/2018,20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,MAXARANGUAPE,"R$ 471.440,00",EDUCACAO
12/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,RIO DO FOGO,"R$ 8.662,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO JOSÉ DE MIPIBU,"R$ 10.395,40",EDUCACAO
12/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,AUGUSTO SEVERO,"R$ 5.296,60",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,CURRAIS NOVOS,"R$ 137.745,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SENADOR ELÓI DE SOUZA,"R$ 8.488,00",EDUCACAO
12/2018,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SÃO TOMÉ,"R$ 1.917,00",EDUCACAO
12/2018,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,RODOLFO FERNANDES,"R$ 9.644,00",EDUCACAO
