"Mês/Ano";"Ação Orçamentária";"Programa Orçamentário";"Função";"Tipo de Favorecido";"UF";"Município";"Valor Transferido";
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,PARANÁ,"R$ 37.746,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,MARTINS,"R$ 9.130,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,VILA FLOR,"R$ 10.620,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO RAFAEL,"R$ 8.930,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,JARDIM DE ANGICOS,"R$ 12.060,00"
12/2016,20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,JARDIM DE ANGICOS,"R$ 227.871,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,LAGOA DE PEDRAS,"R$ 4.300,00"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,JARDIM DE ANGICOS,"R$ 5.469,91"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,JAÇANÃ,"R$ 9.680,00"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,PEDRO VELHO,"R$ 13.983,64"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,PASSAGEM,"R$ 5.350,00"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,ITAÚ,"R$ 1.610,56"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,PARANÁ,"R$ 9.120,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,GUAMARÉ,"R$ 11.520,00"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SENADOR ELÓI DE SOUZA,"R$ 9.172,67"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,MONTE ALEGRE,"R$ 7.960,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,CARNAÚBA DOS DANTAS,"R$ 10.964,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,LUCRÉCIA,"R$ 8.098,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,TIBAU,"R$ 1.840,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,ITAJÁ,"R$ 10.420,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,PASSA E FICA,"R$ 9.210,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,JOSÉ DA PENHA,"R$ 10.664,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,PARNAMIRIM,"R$ 255.214,00"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,RIACHO DA CRUZ,"R$ 929,57"
12/2016,12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SANTA CRUZ,"R$ 217.333,54"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SÃO MIGUEL DO GOSTOSO,"R$ 2.010,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO JOÃO DO SABUGI,"R$ 8.330,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,JANDAÍRA,"R$ 10.578,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,UPANEMA,"R$ 17.064,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,EQUADOR,"R$ 27.009,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,MACAÍBA,"R$ 141.960,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,OURO BRANCO,"R$ 7.070,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,JANDAÍRA,"R$ 20.355,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,GROSSOS,"R$ 13.412,00"
12/2016,20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,"EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUI",12 - Educação,Entidades Sem Fins Lucrativos,RN,MOSSORÓ,"R$ 59.670,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,ALMINO AFONSO,"R$ 3.876,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,FLORÂNIA,"R$ 18.722,00"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SÃO RAFAEL,"R$ 4.170,92"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,GUAMARÉ,"R$ 167.751,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,PEDRO VELHO,"R$ 35.890,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,POÇO BRANCO,"R$ 9.220,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,JARDIM DE PIRANHAS,"R$ 37.110,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,TABOLEIRO GRANDE,"R$ 47.250,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,PEDRO VELHO,"R$ 4.700,00"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,ACARI,"R$ 3.077,04"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,PEDRA GRANDE,"R$ 14.772,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,ANTÔNIO MARTINS,"R$ 14.450,00"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,PASSA E FICA,"R$ 5.025,71"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SÃO GONÇALO DO AMARANTE,"R$ 22.686,87"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,PARAÚ,"R$ 8.670,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO JOÃO DO SABUGI,"R$ 12.708,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,RIACHUELO,"R$ 15.614,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,GUAMARÉ,"R$ 2.580,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,TENENTE ANANIAS,"R$ 35.856,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,PATU,"R$ 57.222,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,ALEXANDRIA,"R$ 22.570,00"
12/2016,20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,IELMO MARINHO,"R$ 177.778,77"
12/2016,20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,MOSSORÓ,"R$ 49.865,67"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SÃO JOSÉ DO SERIDÓ,"R$ 2.153,30"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,PATU,"R$ 7.480,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,TIBAU DO SUL,"R$ 23.102,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,LAJES PINTADAS,"R$ 720,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,CORONEL EZEQUIEL,"R$ 18.567,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,ITAJÁ,"R$ 13.886,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO VICENTE,"R$ 15.560,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,MONTANHAS,"R$ 24.840,00"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SÃO MIGUEL DO GOSTOSO,"R$ 11.897,25"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO RAFAEL,"R$ 6.310,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,FELIPE GUERRA,"R$ 11.372,00"
12/2016,12KV - IMPLANTACAO E ADEQUACAO DE ESTRUTURAS ESPORTIVAS ESCOLARES,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PEDRA PRETA,"R$ 14.699,96"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,CARAÚBAS,"R$ 86.688,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,AREIA BRANCA,"R$ 42.738,00"
12/2016,12KV - IMPLANTACAO E ADEQUACAO DE ESTRUTURAS ESPORTIVAS ESCOLARES,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PENDÊNCIAS,"R$ 30.599,21"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,ALTO DO RODRIGUES,"R$ 28.826,00"
12/2016,12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SÃO JOÃO DO SABUGI,"R$ 96.609,74"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,UMARIZAL,"R$ 7.128,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,LAGOA D'ANTA,"R$ 3.100,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,UPANEMA,"R$ 14.834,00"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,MESSIAS TARGINO,"R$ 1.354,88"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,GOVERNADOR DIX-SEPT ROSADO,"R$ 36.740,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,CURRAIS NOVOS,"R$ 65.952,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,ANTÔNIO MARTINS,"R$ 5.590,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,RIO DO FOGO,"R$ 9.370,00"
12/2016,12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,AREIA BRANCA,"R$ 59.287,79"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SANTANA DO MATOS,"R$ 20.990,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SÃO VICENTE,"R$ 9.588,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SERRA DO MEL,"R$ 15.388,00"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,BOM JESUS,"R$ 5.591,16"
12/2016,12KV - IMPLANTACAO E ADEQUACAO DE ESTRUTURAS ESPORTIVAS ESCOLARES,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,VENHA-VER,"R$ 127.151,18"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,LAGOA DE PEDRAS,"R$ 53.460,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,BOM JESUS,"R$ 66.798,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,CORONEL EZEQUIEL,"R$ 2.130,00"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,CAIÇARA DO RIO DO VENTO,"R$ 3.366,69"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,MOSSORÓ,"R$ 488.187,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,CORONEL JOÃO PESSOA,"R$ 94.527,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SERRINHA DOS PINTOS,"R$ 0,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,CARNAUBAIS,"R$ 7.120,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,PORTALEGRE,"R$ 15.290,00"
12/2016,12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,JAÇANÃ,"R$ 90.804,34"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,RAFAEL GODEIRO,"R$ 9.909,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,LAJES PINTADAS,"R$ 12.954,00"
12/2016,12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,LUÍS GOMES,"R$ 94.860,47"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,LAJES,"R$ 31.000,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO PEDRO,"R$ 28.620,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO FERNANDO,"R$ 1.910,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,VERA CRUZ,"R$ 18.332,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,MARCELINO VIEIRA,"R$ 10.608,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,NOVA CRUZ,"R$ 100.570,00"
12/2016,20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,NOVA CRUZ,"R$ 89.740,00"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,BARCELONA,"R$ 7.220,00"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,EXTREMOZ,"R$ 13.547,47"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,LAJES,"R$ 5.080,13"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,GUAMARÉ,"R$ 19.415,97"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,SERRA DE SÃO BENTO,"R$ 3.628,42"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,IELMO MARINHO,"R$ 25.011,44"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,ITAJÁ,"R$ 14.328,00"
12/2016,00PI - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,CORONEL JOÃO PESSOA,"R$ 9.442,00"
12/2016,0969 - APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Administração Pública Municipal,RN,FERNANDO PEDROZA,"R$ 1.257,81"
12/2016,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO DE QUALIDADE PARA TODOS,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO FERNANDO,"R$ 12.890,00"
