"Mês/Ano";"Ação Orçamentária";"Programa Orçamentário";"Função";"Tipo de Favorecido";"UF";"Município";"Valor Transferido";
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,GOIANINHA,"R$ 13.980,00"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO VICENTE,"R$ 3.876,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO MIGUEL,"R$ 18.541,42"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SENADOR ELÓI DE SOUZA,"R$ 5.110,14"
11/2014,20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ANGICOS,"R$ 25.714,00"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PILÕES,"R$ 1.080,00"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SANTO ANTÔNIO,"R$ 5.880,00"
11/2014,12KU - APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO GONÇALO DO AMARANTE,"R$ 321.436,77"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,LAGOA SALGADA,"R$ 7.386,82"
11/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,JANUÁRIO CICCO,"R$ 12.300,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,MACAU,"R$ 15.498,22"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,RIO DO FOGO,"R$ 11.496,00"
11/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,MAXARANGUAPE,"R$ 21.500,00"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO GONÇALO DO AMARANTE,"R$ 28.524,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,RIO DO FOGO,"R$ 11.676,51"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PAU DOS FERROS,"R$ 7.592,03"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,JARDIM DE PIRANHAS,"R$ 9.412,54"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SANTANA DO MATOS,"R$ 3.732,00"
11/2014,20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO JOSÉ DO CAMPESTRE,"R$ 190.976,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,TRIUNFO POTIGUAR,"R$ 3.118,93"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PEDRA PRETA,"R$ 2.948,05"
11/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,NATAL,"R$ 20.900,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PORTALEGRE,"R$ 4.977,57"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CERRO CORÁ,"R$ 9.526,04"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,NOVA CRUZ,"R$ 10.392,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SANTA CRUZ,"R$ 13.654,82"
11/2014,09CW - APOIO À REESTRUTURAÇÃO DA REDE FÍSICA PÚBLICA DA EDUCAÇÃO BÁSICA,QUALIDADE NA ESCOLA,12 - Educação,Administração Pública Municipal,RN,IPANGUAÇU,"R$ 151.520,60"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,RIACHO DE SANTANA,"R$ 3.139,45"
11/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,LUCRÉCIA,"R$ 7.500,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,LAGOA DE VELHOS,"R$ 2.802,04"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,RAFAEL FERNANDES,"R$ 1.936,37"
11/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,JUCURUTU,"R$ 6.500,00"
11/2014,20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,TRIUNFO POTIGUAR,"R$ 107.166,00"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,JAÇANÃ,"R$ 4.560,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO GONÇALO DO AMARANTE,"R$ 50.676,47"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,NÍSIA FLORESTA,"R$ 9.444,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PASSAGEM,"R$ 3.010,88"
11/2014,20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PASSA E FICA,"R$ 109.670,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO BENTO DO NORTE,"R$ 3.065,54"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ACARI,"R$ 5.540,53"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO RAFAEL,"R$ 4.401,19"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,NATAL,"R$ 209.053,40"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PARAZINHO,"R$ 5.248,52"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PAU DOS FERROS,"R$ 492,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ALTO DO RODRIGUES,"R$ 9.046,80"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,JANUÁRIO CICCO,"R$ 8.376,16"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,OURO BRANCO,"R$ 2.268,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ENCANTO,"R$ 3.981,33"
11/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,MACAU,"R$ 7.500,00"
11/2014,20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CAIÇARA DO RIO DO VENTO,"R$ 51.590,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CAIÇARA DO RIO DO VENTO,"R$ 2.348,78"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ANTÔNIO MARTINS,"R$ 5.583,75"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,MONTE DAS GAMELEIRAS,"R$ 2.642,42"
11/2014,8790 - APOIO A ALFABETIZACAO E A EDUCACAO DE JOVENS E ADULTOS,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,VENHA-VER,"R$ 89.594,05"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CAIÇARA DO NORTE,"R$ 3.414,57"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,FELIPE GUERRA,"R$ 4.273,89"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,MACAÍBA,"R$ 40.716,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CAICÓ,"R$ 22.948,96"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SEVERIANO MELO,"R$ 6.624,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,BOM JESUS,"R$ 7.584,40"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,TIBAU DO SUL,"R$ 10.573,31"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,VILA FLOR,"R$ 2.689,45"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PARANÁ,"R$ 2.757,01"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,MONTANHAS,"R$ 7.397,17"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SENADOR GEORGINO AVELINO,"R$ 1.896,00"
11/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,ITAJÁ,"R$ 5.800,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,RAFAEL GODEIRO,"R$ 3.714,02"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,AÇU,"R$ 5.064,00"
11/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,ANGICOS,"R$ 2.080,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CORONEL EZEQUIEL,"R$ 3.670,44"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,JAPI,"R$ 3.823,89"
11/2014,0E53 - AQUISICAO DE VEICULOS PARA O TRANSPORTE ESCOLAR DA EDUCACAO BASICA - CAMINHO DA ESCOLA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,JARDIM DE PIRANHAS,"R$ 157.740,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO FRANCISCO DO OESTE,"R$ 2.423,05"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ANGICOS,"R$ 3.360,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CEARÁ-MIRIM,"R$ 48.342,04"
11/2014,20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,RAFAEL GODEIRO,"R$ 107.813,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CURRAIS NOVOS,"R$ 20.999,52"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,LUÍS GOMES,"R$ 1.092,00"
11/2014,20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,TOUROS,"R$ 410.858,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,OLHO-D'ÁGUA DO BORGES,"R$ 2.323,53"
11/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,EXTREMOZ,"R$ 7.500,00"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,ALTO DO RODRIGUES,"R$ 8.532,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,CARAÚBAS,"R$ 12.630,80"
11/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,VERA CRUZ,"R$ 7.500,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,AUGUSTO SEVERO,"R$ 7.150,38"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,PRESIDENTE JUSCELINO,"R$ 1.980,00"
11/2014,09CW - APOIO À REESTRUTURAÇÃO DA REDE FÍSICA PÚBLICA DA EDUCAÇÃO BÁSICA,QUALIDADE NA ESCOLA,12 - Educação,Administração Pública Municipal,RN,UPANEMA,"R$ 296.813,24"
11/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,SÃO GONÇALO DO AMARANTE,"R$ 5.800,00"
11/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,VILA FLOR,"R$ 15.010,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,EQUADOR,"R$ 4.381,21"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,RUY BARBOSA,"R$ 3.150,35"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO TOMÉ,"R$ 9.018,11"
11/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,JOÃO CÂMARA,"R$ 6.474,18"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,TANGARÁ,"R$ 10.366,28"
11/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,CARAÚBAS,"R$ 24.600,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,EXTREMOZ,"R$ 18.305,52"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,AREIA BRANCA,"R$ 8.040,00"
11/2014,0515 - DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA,EDUCACAO BASICA,12 - Educação,Entidades Sem Fins Lucrativos,RN,SERRA DO MEL,"R$ 44.500,00"
11/2014,8744 - APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE),EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,VÁRZEA,"R$ 1.260,00"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SÃO PEDRO,"R$ 4.985,38"
11/2014,0E36 - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB,EDUCACAO BASICA,12 - Educação,Administração Pública Municipal,RN,SANTANA DO SERIDÓ,"R$ 1.349,99"
